L_FCC_x,L_FM1_x,L_FM2_x,L_FM5_x,R_FCC_x,R_FM1_x,R_FM2_x,R_FM5_x,L_FCC_y,L_FM1_y,L_FM2_y,L_FM5_y,R_FCC_y,R_FM1_y,R_FM2_y,R_FM5_y,L_FCC_z,L_FM1_z,L_FM2_z,L_FM5_z,R_FCC_z,R_FM1_z,R_FM2_z,R_FM5_z
0.611515,0.721309,0.731437,0.693643,0.953538,1.133739,1.150105,1.117505,0.568848,0.542636,0.583505,0.628668,0.46297,0.484294,0.448796,0.403822,0.21865,0.071662,0.066068,0.083093,0.072808,0.064918,0.063516,0.044238
0.613976,0.721177,0.730921,0.693061,0.950394,1.130614,1.146986,1.114372,0.568168,0.542682,0.583574,0.62839,0.462953,0.484308,0.448817,0.403813,0.222669,0.073475,0.067608,0.085431,0.072798,0.064853,0.063436,0.044197
0.616521,0.721291,0.730627,0.692675,0.947249,1.127486,1.143862,1.111234,0.567438,0.542757,0.583682,0.628121,0.462939,0.484317,0.448833,0.403801,0.226513,0.075285,0.069181,0.087765,0.072791,0.064792,0.06336,0.044157
0.619147,0.72167,0.730579,0.692505,0.944103,1.124355,1.140734,1.108093,0.56666,0.542864,0.583831,0.627869,0.462927,0.484322,0.448846,0.403786,0.230159,0.077078,0.070776,0.090079,0.072785,0.064733,0.063287,0.044118
0.621852,0.722333,0.7308,0.692569,0.940956,1.121222,1.137602,1.104948,0.565834,0.543007,0.584027,0.627635,0.462917,0.484324,0.448855,0.403769,0.233587,0.078838,0.072381,0.092358,0.072782,0.064676,0.063217,0.044081
0.624635,0.723298,0.731311,0.692886,0.93781,1.118086,1.134468,1.101801,0.564961,0.543186,0.58427,0.627423,0.462911,0.484323,0.448862,0.40375,0.236781,0.080551,0.073986,0.094585,0.072781,0.06462,0.06315,0.044045
0.627493,0.724577,0.73213,0.693473,0.934665,1.114948,1.131331,1.098652,0.564046,0.543403,0.584563,0.627235,0.462908,0.484321,0.448867,0.40373,0.239726,0.082205,0.075581,0.096746,0.072783,0.064565,0.063085,0.04401
0.630429,0.72618,0.733272,0.694342,0.93152,1.111809,1.128192,1.0955,0.563092,0.543658,0.584904,0.627074,0.462909,0.484318,0.448872,0.403711,0.24241,0.083788,0.077155,0.098825,0.072787,0.064511,0.063022,0.043977
0.63344,0.728112,0.734749,0.695508,0.928375,1.108668,1.125052,1.092346,0.562107,0.54395,0.585293,0.62694,0.462914,0.484315,0.448876,0.403692,0.244824,0.085287,0.078694,0.100806,0.072794,0.064457,0.062961,0.043946
0.63653,0.730377,0.736568,0.69698,0.925232,1.105526,1.12191,1.08919,0.561094,0.544278,0.585727,0.626835,0.462925,0.484312,0.448881,0.403675,0.246962,0.086693,0.080187,0.102676,0.072803,0.064403,0.062902,0.043916
0.639698,0.732975,0.738733,0.698767,0.922089,1.102383,1.118766,1.086032,0.560061,0.54464,0.586205,0.626761,0.46294,0.484311,0.448886,0.403659,0.24882,0.087997,0.081622,0.104422,0.072813,0.06435,0.062843,0.043887
0.642947,0.735902,0.741246,0.700874,0.918948,1.09924,1.11562,1.082873,0.559014,0.545033,0.586722,0.626719,0.462962,0.484311,0.448892,0.403645,0.250395,0.089192,0.082987,0.106031,0.072826,0.064298,0.062786,0.043859
0.646278,0.739153,0.744104,0.703301,0.915807,1.096096,1.112471,1.079712,0.55796,0.545455,0.587277,0.626708,0.462988,0.484312,0.448898,0.403632,0.251688,0.090271,0.084271,0.107494,0.072841,0.064246,0.062729,0.043832
0.649693,0.742721,0.747302,0.706045,0.912667,1.092952,1.109321,1.076551,0.556903,0.545903,0.587867,0.62673,0.463018,0.484313,0.448904,0.40362,0.252699,0.09123,0.085465,0.108801,0.072857,0.064197,0.062674,0.043805
0.653194,0.746598,0.750833,0.709101,0.909526,1.089808,1.106169,1.073389,0.555849,0.546375,0.588489,0.626781,0.463051,0.484314,0.448909,0.40361,0.253429,0.092065,0.086558,0.109944,0.072877,0.06415,0.062619,0.043779
0.656782,0.750774,0.754687,0.712462,0.906385,1.086664,1.103016,1.070225,0.554803,0.546869,0.589138,0.626862,0.463086,0.484314,0.448912,0.403599,0.253882,0.092773,0.08754,0.110916,0.072899,0.064105,0.062566,0.043752
0.660457,0.755237,0.758849,0.716119,0.903243,1.08352,1.099864,1.067062,0.553769,0.547384,0.589808,0.62697,0.463121,0.484311,0.448912,0.403589,0.254062,0.093352,0.088402,0.111712,0.072925,0.064064,0.062514,0.043724
0.664221,0.759976,0.763305,0.720063,0.9001,1.080376,1.096712,1.063897,0.552751,0.547918,0.590492,0.627103,0.463154,0.484306,0.448907,0.403577,0.253971,0.0938,0.089136,0.112329,0.072955,0.064026,0.062464,0.043696
0.668074,0.76498,0.768039,0.724283,0.896954,1.077233,1.093561,1.060733,0.551749,0.54847,0.591183,0.627262,0.463184,0.484296,0.448898,0.403563,0.253616,0.094117,0.089733,0.112764,0.072989,0.063991,0.062415,0.043665
0.672018,0.770238,0.773037,0.728771,0.893807,1.074091,1.090411,1.057568,0.550768,0.549039,0.591878,0.627443,0.463209,0.484282,0.448883,0.403547,0.253002,0.094304,0.09019,0.113017,0.073027,0.063961,0.062368,0.043632
0.676054,0.775738,0.778283,0.733518,0.890658,1.07095,1.087262,1.054404,0.549806,0.549625,0.592572,0.627649,0.463229,0.484261,0.448861,0.403526,0.252134,0.094361,0.090503,0.113089,0.073068,0.063935,0.062323,0.043597
0.680185,0.781471,0.783764,0.738514,0.887509,1.06781,1.084116,1.05124,0.548866,0.550229,0.593262,0.627877,0.463244,0.484235,0.448832,0.403502,0.251019,0.09429,0.090672,0.112982,0.073112,0.063913,0.06228,0.043559
0.684411,0.787425,0.789465,0.743751,0.88436,1.064671,1.080973,1.048077,0.547949,0.550847,0.593946,0.628128,0.463254,0.484201,0.448796,0.403472,0.249666,0.094092,0.090696,0.112698,0.073159,0.063895,0.062239,0.043516
0.688737,0.793588,0.795375,0.749221,0.881213,1.061534,1.077832,1.044915,0.547056,0.55148,0.594622,0.628402,0.463258,0.48416,0.448751,0.403436,0.248082,0.09377,0.090578,0.112241,0.073208,0.063882,0.0622,0.043471
0.693163,0.799948,0.80148,0.754913,0.878069,1.058399,1.074695,1.041755,0.546192,0.552123,0.595288,0.628698,0.463258,0.48411,0.448698,0.403395,0.246276,0.093325,0.090319,0.111617,0.07326,0.063872,0.062162,0.043421
0.697695,0.806493,0.80777,0.760819,0.874928,1.055265,1.07156,1.038596,0.545359,0.552775,0.595944,0.629015,0.463251,0.484052,0.448637,0.403348,0.244259,0.092761,0.089925,0.11083,0.073315,0.063867,0.062125,0.043367
0.702334,0.813213,0.814234,0.766929,0.87179,1.052132,1.068429,1.035438,0.544563,0.553433,0.596589,0.629352,0.463239,0.483984,0.448569,0.403294,0.242039,0.092083,0.0894,0.109887,0.073372,0.063866,0.062088,0.043309
0.707084,0.820097,0.820862,0.773233,0.868656,1.048999,1.0653,1.032281,0.543809,0.554094,0.597223,0.629706,0.46322,0.483908,0.448493,0.403235,0.239629,0.091295,0.088754,0.108795,0.073431,0.063868,0.062053,0.043247
0.711948,0.827134,0.827647,0.779719,0.865526,1.045867,1.062172,1.029125,0.543102,0.554754,0.597847,0.630075,0.463195,0.483824,0.44841,0.403169,0.237039,0.090406,0.087996,0.107561,0.073492,0.063873,0.062018,0.043182
0.71693,0.834317,0.834582,0.786374,0.862401,1.042735,1.059046,1.02597,0.542448,0.555412,0.59846,0.630454,0.463162,0.483732,0.448321,0.403098,0.234278,0.089422,0.087135,0.106195,0.073556,0.063882,0.061983,0.043114
0.722033,0.841635,0.841663,0.793187,0.859279,1.039602,1.055921,1.022814,0.541855,0.556062,0.599064,0.630838,0.463121,0.483633,0.448226,0.403022,0.231358,0.088354,0.086183,0.104706,0.073622,0.063893,0.061949,0.043042
0.727258,0.849079,0.848886,0.800147,0.856162,1.036468,1.052795,1.019659,0.541325,0.5567,0.599659,0.631223,0.463072,0.483529,0.448126,0.402942,0.22829,0.087209,0.085151,0.103103,0.07369,0.063906,0.061914,0.042968
0.732604,0.856643,0.856247,0.807244,0.853049,1.033333,1.049668,1.016503,0.54086,0.557324,0.600243,0.631606,0.463015,0.483421,0.448022,0.402858,0.225083,0.086,0.08405,0.101399,0.07376,0.063921,0.06188,0.042891
0.738067,0.86432,0.863742,0.814473,0.849941,1.030197,1.04654,1.013346,0.540462,0.557929,0.600816,0.631984,0.462948,0.483309,0.447915,0.402771,0.221748,0.084735,0.082893,0.099605,0.073833,0.063937,0.061845,0.042811
0.743646,0.872105,0.871367,0.821829,0.846837,1.02706,1.043409,1.010189,0.54013,0.558514,0.601375,0.632357,0.462872,0.483193,0.447806,0.402682,0.218296,0.083427,0.08169,0.097735,0.073908,0.063954,0.061809,0.042729
0.749337,0.879994,0.879119,0.829308,0.843738,1.023923,1.040276,1.007032,0.539865,0.559076,0.601917,0.632724,0.462788,0.483076,0.447695,0.402592,0.214738,0.082089,0.080455,0.095801,0.073985,0.063972,0.061773,0.042645
0.755136,0.887983,0.886993,0.836907,0.840645,1.020785,1.037141,1.003874,0.539665,0.559615,0.60244,0.633082,0.462694,0.482957,0.447584,0.4025,0.211085,0.080731,0.079197,0.093816,0.074064,0.063991,0.061735,0.04256
0.761039,0.896066,0.894985,0.844622,0.837558,1.017648,1.034004,1.000717,0.53953,0.560126,0.60294,0.633433,0.462593,0.482837,0.447472,0.402407,0.207348,0.079366,0.077928,0.091792,0.074144,0.06401,0.061696,0.042472
0.767042,0.904239,0.903089,0.852452,0.834477,1.014512,1.030867,0.99756,0.539458,0.560609,0.603415,0.633774,0.462486,0.482715,0.447359,0.402315,0.203537,0.078005,0.07666,0.089741,0.074226,0.064028,0.061657,0.042383
0.773141,0.912495,0.9113,0.860391,0.831403,1.011377,1.02773,0.994404,0.539447,0.561061,0.60386,0.634105,0.462373,0.482593,0.447246,0.402222,0.199664,0.076661,0.075403,0.087674,0.07431,0.064047,0.061617,0.042293
0.779328,0.920827,0.919609,0.868436,0.828337,1.008244,1.024594,0.991248,0.539493,0.56148,0.604273,0.634423,0.462256,0.482469,0.447132,0.402129,0.195738,0.075343,0.074167,0.085602,0.074396,0.064066,0.061576,0.042201
0.785598,0.929229,0.928008,0.876583,0.825276,1.005115,1.02146,0.988093,0.539592,0.561863,0.60465,0.634728,0.462139,0.482345,0.447018,0.402035,0.191769,0.074061,0.07296,0.083536,0.074481,0.064084,0.061536,0.042109
0.791943,0.93769,0.936489,0.884827,0.822219,1.001989,1.018329,0.984938,0.539738,0.562206,0.604986,0.635017,0.462024,0.482219,0.446902,0.401942,0.187768,0.072824,0.071791,0.081484,0.074565,0.064103,0.061495,0.042016
0.798354,0.946202,0.945042,0.893162,0.819162,0.998867,1.015202,0.981784,0.539926,0.562507,0.60528,0.63529,0.461916,0.482093,0.446785,0.401848,0.183744,0.071637,0.070667,0.079456,0.074645,0.064122,0.061455,0.041923
0.804821,0.954755,0.953657,0.901582,0.8161,0.995749,1.01208,0.978631,0.540151,0.562763,0.605526,0.635543,0.461818,0.481966,0.446666,0.401754,0.179708,0.070508,0.069595,0.077461,0.074719,0.06414,0.061414,0.04183
0.811335,0.963338,0.962323,0.910082,0.813031,0.992637,1.008963,0.975478,0.540408,0.562969,0.605722,0.635774,0.461734,0.481838,0.446546,0.40166,0.175673,0.06944,0.068578,0.075506,0.074787,0.064159,0.061374,0.041737
0.817885,0.971942,0.971029,0.918654,0.809951,0.989531,1.005851,0.972325,0.54069,0.563121,0.605865,0.635983,0.461665,0.48171,0.446425,0.401565,0.171649,0.068436,0.067622,0.0736,0.074849,0.064178,0.061335,0.041644
0.824465,0.980556,0.979764,0.927291,0.806859,0.98643,1.002745,0.969173,0.540997,0.563217,0.605953,0.636166,0.461609,0.481581,0.446302,0.40147,0.16765,0.067499,0.066728,0.071749,0.074909,0.064198,0.061296,0.041551
0.831073,0.989171,0.988519,0.935985,0.803755,0.983334,0.999644,0.966021,0.541328,0.563253,0.605984,0.636322,0.461566,0.481452,0.446178,0.401376,0.163688,0.06663,0.0659,0.069959,0.074968,0.064218,0.061257,0.041459
0.837708,0.997776,0.997283,0.944727,0.800639,0.980243,0.996548,0.96287,0.541689,0.563229,0.605955,0.636449,0.461533,0.481323,0.446054,0.401282,0.159773,0.065831,0.065141,0.068234,0.075028,0.064238,0.061218,0.041367
0.844371,1.006364,1.00605,0.95351,0.797512,0.977157,0.993455,0.959719,0.542082,0.563143,0.605867,0.636544,0.461509,0.481195,0.445931,0.401189,0.155918,0.065104,0.064454,0.066579,0.075092,0.064258,0.06118,0.041276
0.851061,1.014927,1.01481,0.962324,0.794374,0.974073,0.990364,0.956568,0.542511,0.562995,0.605719,0.636606,0.461494,0.481068,0.44581,0.401098,0.152129,0.06445,0.063841,0.064999,0.07516,0.064277,0.061141,0.041187
0.857776,1.023459,1.023558,0.971164,0.791227,0.97099,0.987273,0.953418,0.542977,0.562786,0.60551,0.636634,0.461486,0.480943,0.445691,0.401007,0.148414,0.063873,0.063306,0.063499,0.075233,0.064294,0.0611,0.041098
0.864515,1.031953,1.032287,0.980022,0.788072,0.967907,0.98418,0.950268,0.543481,0.562517,0.605241,0.636627,0.461484,0.480819,0.445577,0.400918,0.14478,0.063375,0.062852,0.062084,0.075311,0.064309,0.061057,0.041012
0.871277,1.040405,1.040991,0.988893,0.78491,0.964822,0.981083,0.947118,0.54402,0.562188,0.604912,0.636583,0.461487,0.4807,0.445468,0.400832,0.14123,0.062959,0.062484,0.060758,0.075395,0.064318,0.061011,0.040928
0.878063,1.048809,1.049665,0.997771,0.781745,0.961732,0.977981,0.943967,0.544594,0.561801,0.604524,0.636502,0.461494,0.480585,0.445367,0.400747,0.137768,0.062628,0.062206,0.059526,0.075484,0.064321,0.060961,0.040847
0.884871,1.05716,1.058305,1.006651,0.778578,0.958637,0.974872,0.940817,0.545198,0.561359,0.604077,0.636384,0.461503,0.480476,0.445273,0.400666,0.134395,0.062386,0.06202,0.058393,0.075578,0.064316,0.060905,0.040769
0.891703,1.065456,1.066905,1.015529,0.775413,0.955536,0.971756,0.937667,0.545831,0.560862,0.603572,0.63623,0.461514,0.480376,0.445188,0.400587,0.131111,0.062235,0.061933,0.057365,0.075676,0.064302,0.060843,0.040694
0.898556,1.073691,1.075461,1.0244,0.772253,0.952427,0.968633,0.934518,0.546488,0.560312,0.60301,0.636039,0.461524,0.480286,0.445111,0.400512,0.127916,0.062179,0.061947,0.056445,0.075779,0.064276,0.060775,0.040622
0.905427,1.081862,1.083968,1.033258,0.769099,0.949308,0.965504,0.93137,0.547169,0.559712,0.602392,0.635812,0.461535,0.480208,0.445043,0.40044,0.124809,0.062222,0.062067,0.055637,0.075884,0.064238,0.060701,0.040553
0.912313,1.089965,1.092422,1.0421,0.765952,0.946179,0.962369,0.928223,0.547871,0.559063,0.601718,0.635548,0.461545,0.480145,0.444984,0.400371,0.121789,0.062368,0.062298,0.054948,0.075992,0.064186,0.060621,0.040488
0.919209,1.097997,1.100817,1.050916,0.762814,0.943043,0.95923,0.925078,0.548593,0.558366,0.600989,0.635247,0.461555,0.480095,0.444932,0.400307,0.118856,0.062619,0.062642,0.054381,0.076102,0.064121,0.060535,0.040426
0.926111,1.105952,1.109147,1.059701,0.759684,0.9399,0.95609,0.921934,0.549333,0.557622,0.600206,0.634908,0.461566,0.480057,0.444888,0.400246,0.116009,0.062979,0.063102,0.05394,0.076215,0.064046,0.060445,0.040367
0.933014,1.113826,1.117407,1.068446,0.756562,0.936754,0.95295,0.918793,0.550085,0.556833,0.599372,0.634529,0.461578,0.480031,0.44485,0.400189,0.113249,0.063449,0.063683,0.05363,0.076328,0.063963,0.06035,0.040312
0.939915,1.121614,1.125589,1.077141,0.753449,0.933606,0.949813,0.915653,0.550849,0.556,0.598487,0.63411,0.461592,0.480014,0.444818,0.400136,0.110577,0.064032,0.064386,0.053454,0.076443,0.063873,0.060253,0.040259
0.946808,1.129309,1.133687,1.085779,0.750342,0.930461,0.946681,0.912515,0.551619,0.555123,0.597554,0.63365,0.461609,0.480004,0.444791,0.400087,0.107994,0.064729,0.065213,0.053415,0.076559,0.06378,0.060154,0.040209
0.953687,1.136908,1.141692,1.094349,0.747243,0.92732,0.943555,0.909378,0.552395,0.554206,0.596575,0.633148,0.461628,0.48,0.444768,0.400041,0.1055,0.065541,0.066164,0.053515,0.076676,0.063683,0.060053,0.040162
0.960545,1.144402,1.149595,1.102844,0.74415,0.924186,0.940435,0.906244,0.553173,0.553249,0.595553,0.632605,0.461649,0.479999,0.444749,0.399999,0.103098,0.066468,0.06724,0.053755,0.076794,0.063587,0.059952,0.040117
0.967375,1.151786,1.15739,1.111254,0.741063,0.92106,0.937323,0.903111,0.553952,0.552256,0.59449,0.63202,0.461673,0.48,0.444732,0.399959,0.100788,0.06751,0.06844,0.054136,0.076914,0.063491,0.059851,0.040074
0.974169,1.159053,1.165066,1.119571,0.73798,0.917945,0.93422,0.89998,0.554728,0.551228,0.59339,0.631397,0.461699,0.479999,0.444717,0.399922,0.098573,0.068666,0.069763,0.054659,0.077036,0.063397,0.05975,0.040031
0.98092,1.166196,1.172616,1.127787,0.734903,0.91484,0.931125,0.89685,0.555498,0.55017,0.592256,0.630739,0.461727,0.479996,0.444702,0.399887,0.096453,0.069933,0.071206,0.055323,0.077159,0.063306,0.059651,0.03999
0.987618,1.173207,1.18003,1.135892,0.731829,0.911746,0.928039,0.893722,0.556257,0.549084,0.59109,0.630048,0.461755,0.479989,0.444686,0.399854,0.09443,0.07131,0.072767,0.056126,0.077286,0.063219,0.059554,0.039949
0.994253,1.180077,1.187299,1.143877,0.728758,0.908661,0.924961,0.890595,0.557002,0.547977,0.589897,0.62933,0.461783,0.479979,0.444669,0.399823,0.092505,0.072792,0.074442,0.057068,0.077415,0.063135,0.059458,0.039907
1.000813,1.1868,1.194412,1.15173,0.725691,0.905582,0.921891,0.88747,0.55773,0.546853,0.588682,0.628592,0.46181,0.479967,0.444649,0.399792,0.090677,0.074374,0.076222,0.058144,0.077548,0.063055,0.059365,0.039865
1.007285,1.193366,1.201357,1.159438,0.722626,0.902509,0.918827,0.884344,0.558434,0.545718,0.587451,0.627838,0.461835,0.479951,0.444626,0.399761,0.088947,0.076049,0.078101,0.059349,0.077686,0.062977,0.059274,0.039821
1.013655,1.199765,1.208122,1.166986,0.719564,0.89944,0.915769,0.88122,0.559109,0.544579,0.58621,0.627074,0.461857,0.479933,0.444599,0.399731,0.087314,0.07781,0.080067,0.060673,0.077829,0.062904,0.059184,0.039776
1.019906,1.205988,1.214693,1.174353,0.716505,0.896374,0.912716,0.878095,0.559749,0.543442,0.584967,0.626303,0.461874,0.479911,0.444569,0.399701,0.085775,0.079649,0.082111,0.062106,0.077978,0.062834,0.059096,0.039728
1.026024,1.212023,1.221054,1.18152,0.713449,0.89331,0.909666,0.874972,0.560345,0.542316,0.583731,0.625527,0.461886,0.479886,0.444535,0.39967,0.084328,0.081554,0.084219,0.063631,0.078135,0.062768,0.059009,0.039678
1.03199,1.217857,1.22719,1.188461,0.710396,0.890247,0.906616,0.871848,0.560889,0.541207,0.582512,0.624752,0.461893,0.479857,0.444496,0.399638,0.082969,0.083514,0.086379,0.065233,0.078299,0.062706,0.058922,0.039625
1.037788,1.223479,1.233086,1.195152,0.707347,0.887186,0.903566,0.868725,0.561367,0.540125,0.581321,0.623978,0.461892,0.479824,0.444454,0.399604,0.081691,0.085514,0.088576,0.06689,0.078472,0.062648,0.058834,0.039568
1.043397,1.228871,1.238723,1.201567,0.704302,0.884126,0.900513,0.865603,0.561767,0.539077,0.580168,0.623212,0.461885,0.479786,0.444409,0.399569,0.080489,0.087538,0.090794,0.068584,0.078656,0.062594,0.058746,0.039507
1.048796,1.234018,1.244082,1.207678,0.701262,0.881067,0.897455,0.862481,0.562076,0.53807,0.579062,0.622455,0.46187,0.479744,0.44436,0.399532,0.079354,0.089567,0.093012,0.07029,0.078851,0.062544,0.058656,0.039443
1.053961,1.238901,1.249145,1.213457,0.698227,0.878009,0.894393,0.85936,0.562286,0.537112,0.578013,0.621713,0.461847,0.479696,0.444309,0.399493,0.078278,0.091581,0.09521,0.071983,0.079059,0.062498,0.058563,0.039376
1.058865,1.2435,1.25389,1.218876,0.695198,0.874954,0.891327,0.856239,0.56239,0.536209,0.577027,0.620989,0.461816,0.479643,0.444256,0.399453,0.077254,0.093555,0.097362,0.073639,0.07928,0.062454,0.058468,0.039306
1.063479,1.247793,1.258295,1.223906,0.692175,0.871899,0.888257,0.85312,0.562383,0.535364,0.57611,0.620287,0.461777,0.479585,0.4442,0.399411,0.076273,0.095461,0.099438,0.075229,0.079517,0.062415,0.058369,0.039232
1.067772,1.251759,1.262338,1.22852,0.689159,0.868848,0.885185,0.850002,0.562265,0.53458,0.575263,0.619611,0.461731,0.479522,0.444143,0.399367,0.07533,0.09727,0.101409,0.076728,0.079769,0.062377,0.058269,0.039156
1.071712,1.255375,1.265998,1.232693,0.68615,0.865799,0.882112,0.846885,0.562039,0.533857,0.574488,0.618963,0.461677,0.479456,0.444086,0.399323,0.074417,0.098949,0.103241,0.078107,0.080038,0.062343,0.058165,0.039077
1.07527,1.258619,1.269257,1.2364,0.683148,0.862753,0.87904,0.84377,0.561712,0.533194,0.573783,0.618345,0.461616,0.479386,0.444027,0.399278,0.073531,0.100466,0.1049,0.07934,0.080324,0.06231,0.05806,0.038997
1.078417,1.261474,1.272099,1.239623,0.680155,0.859711,0.87597,0.840657,0.561292,0.532586,0.573142,0.617756,0.461549,0.479315,0.443969,0.399234,0.072669,0.101784,0.106351,0.080401,0.08063,0.062279,0.057952,0.038914
1.081128,1.263922,1.27451,1.242345,0.67717,0.856673,0.872904,0.837546,0.560792,0.532029,0.572559,0.617196,0.461476,0.479242,0.443911,0.399191,0.071832,0.102873,0.107563,0.081267,0.080954,0.062249,0.057843,0.038831
1.083382,1.265954,1.276485,1.24456,0.674194,0.853639,0.869843,0.834437,0.560225,0.531514,0.572026,0.616661,0.461398,0.479169,0.443853,0.399149,0.071022,0.1037,0.108503,0.081917,0.081299,0.06222,0.057733,0.038747
1.085168,1.267562,1.278023,1.246265,0.671227,0.85061,0.86679,0.831329,0.559606,0.531031,0.571533,0.616147,0.461317,0.479096,0.443796,0.39911,0.070243,0.104239,0.109147,0.082336,0.081666,0.062192,0.057622,0.038664
1.08648,1.268749,1.27913,1.247468,0.668271,0.847587,0.863745,0.828224,0.55895,0.530572,0.571068,0.615651,0.461233,0.479026,0.44374,0.399074,0.069501,0.104471,0.109476,0.082513,0.082056,0.062163,0.05751,0.038581
1.087323,1.269522,1.279817,1.248183,0.665326,0.844568,0.860707,0.825121,0.55827,0.530126,0.570622,0.615167,0.461147,0.478958,0.443686,0.399041,0.068802,0.104383,0.109476,0.08244,0.082471,0.062135,0.057398,0.038499
1.087708,1.269894,1.280104,1.248434,0.662393,0.841556,0.857677,0.82202,0.557581,0.529683,0.570183,0.614691,0.461062,0.478895,0.443635,0.399014,0.068155,0.10397,0.109145,0.082119,0.082913,0.062106,0.057284,0.03842
1.087659,1.269886,1.280016,1.24825,0.659474,0.838551,0.854653,0.818921,0.556895,0.529236,0.569744,0.614216,0.460978,0.478836,0.443589,0.398991,0.067567,0.103237,0.108487,0.081555,0.083385,0.062077,0.05717,0.038343
